,product_name,image,product_specifications,categories,description
597,LITTLE FEETZ Baby Girl's Solid Top & Skirt Set,30ab693b54e99a469a1152b5db14aa40.jpg,"{""product_specification""=>[{""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Ideal For"", ""value""=>""Baby Girl's""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 5""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Type"", ""value""=>""Top and Skirt Set""}, {""key""=>""Neck"", ""value""=>""Round Neck""}, {""value""=>""5 Frock's and 5-Skirt's""}, {""value""=>""**The color and print of assorted products may vary from what is shown in the image, as they are manufactured in mixed batches. **The images represent actual product though color of the image and product may slightly differ.**The Product Size and age group is just an indication and may varry depends...View More **The color and print of assorted products may vary from what is shown in the image, as they are manufactured in mixed batches. **The images represent actual product though color of the image and product may slightly differ.**The Product Size and age group is just an indication and may varry depends on your baby Height and Weight.""}]}",baby care,features little feetz baby girl solid skirt fabric cotton brand color blue pink green orange yellow little feetz baby girl solid skirt price check this multi coloured pack shirts short from little feet will great pick your little once garment made cotton which makes little comfortable relaxed wear long designed perfection safety stretchy elastic waist band shorts allow change diapers easily stretchy neck holes ones with envelope like folds neckline great sliding over sensitive born head specifications little feetz baby girl solid skirt general details pattern solid ideal baby girl night suit details number contents sales package pack fabric cotton type skirt neck round neck frock skirt additional details color print assorted products vary from what shown image they manufactured mixed batches images represent actual product though color image product slightly differ product size group just indication varry depends view more color print assorted products vary from what shown image they manufactured mixed batches images represent actual product though color image product slightly differ product size group just indication varry depends your baby height weight
598,Saco Karbonn Smart Ta Fone A37 Hd Tablet Wired USB Tablet Keyboard,291d5ff1e50dac3058cf10578f692085.jpg,"{""product_specification""=>[{""key""=>""Interface"", ""value""=>""Wired USB""}, {""key""=>""Brand"", ""value""=>""Saco""}, {""key""=>""Model"", ""value""=>""Karbonn Smart Ta Fone A37 Hd Tablet""}, {""key""=>""Designed For"", ""value""=>""Karbonn Smart Ta Fone A37 HD Tablet""}, {""key""=>""Sales Package"", ""value""=>""Tablet Keyboard""}, {""key""=>""Type"", ""value""=>""Tablet Keyboard""}, {""key""=>""Model Name"", ""value""=>""Flip Keyboard case""}, {""key""=>""Stand Support"", ""value""=>""Yes""}, {""key""=>""Case Material"", ""value""=>""synthetic PU leather""}, {""key""=>""Color"", ""value""=>""Black""}]}",computers,saco karbonn smart fone tablet wired tablet keyboard only from flipkart only genuine products replacement guarantee free shipping cash delivery
599,Next Steps Baby Girl's Layered Dress,84b2e623a4a4327b88f7fe197a09be31.jpg,"{""product_specification""=>[{""value""=>""1 Dress""}, {""key""=>""Length"", ""value""=>""Midi/Knee Length""}, {""key""=>""Ideal For"", ""value""=>""Baby Girl's""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Fabric"", ""value""=>""Cotton""}, {""key""=>""Type"", ""value""=>""Layered""}]}",baby care,next steps baby girl layered dress price girls dress girls dress
600,R&Mshoppee MDF Wall Shelf,20a06aad5f04727dd54bf13dd5923518.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""RandMshoppee""}, {""key""=>""Suitable For"", ""value""=>""Living Room and Bedroom""}, {""key""=>""Model Number"", ""value""=>""randm0179""}, {""key""=>""Material"", ""value""=>""MDF""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Number of Shelves"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 shelf""}, {""key""=>""Other Features"", ""value""=>""screw included""}]}",home decor festive needs,features mshoppee wall shelf trendy stylish easy assemble mshoppee wall shelf number shelves black price this shape wall shelf will increase decoration your walls book shelf shelf keep show pieces specifications mshoppee wall shelf number shelves black general brand mshoppee suitable living room bedroom model number material color black body design features number shelves sales package shelf additional features other features screw included
601,posterchacha Ishita Personalised Custom Name Happy Birthday Gift Tea And Coffee  For Gift Use Ceramic Mug,5e52d6ce133e5307814f9f3eedc5806d.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Mug""}, {""key""=>""Mug Capacity"", ""value""=>""350 ml""}, {""key""=>""Freezer Safe"", ""value""=>""Yes""}, {""key""=>""Material"", ""value""=>""Ceramic""}, {""key""=>""Microwave Safe"", ""value""=>""Yes""}, {""value""=>""Replacement waranty against manufacturing defects""}, {""key""=>""Diameter"", ""value""=>""80 mm""}, {""key""=>""Weight"", ""value""=>""250 g""}, {""key""=>""Height"", ""value""=>""80 mm""}, {""key""=>""Width"", ""value""=>""95 mm""}, {""key""=>""Depth"", ""value""=>""80 mm""}, {""key""=>""Sales Package"", ""value""=>""1 Mug""}]}",kitchen dining,features posterchacha ishita personalised custom name happy birthday gift coffee gift ceramic printed demand posterchacha ishita personalised custom name happy birthday gift coffee gift ceramic price give this trendy with warm personal touch your loved present thier your dear sure love your back this lovely surprise specifications posterchacha ishita personalised custom name happy birthday gift coffee gift ceramic general type capacity freezer safe material ceramic microwave safe warranty replacement waranty against manufacturing defects dimensions diameter weight height width depth sales package
602,"Curren Nx Blue Dial Stiched Strap Analog Watch  - For Men, Boys",c91f9dc1fdd8b4d60c6b2a2b607e3e8f.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Light"", ""value""=>""No""}, {""key""=>""Chronograph Feature"", ""value""=>""Non-Functional""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""Blue Dial Stiched Strap""}, {""key""=>""Occasion"", ""value""=>""Casual, Party-Wedding""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""6 Months Manufacturer Domestic Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Blue""}, {""key""=>""Dial Color"", ""value""=>""Blue""}]}",watches,features curren blue dial stiched strap analog watch boys dial color blue dial shape round strap color blue specifications curren blue dial stiched strap analog watch boys functions chronograph light chronograph feature functional general type analog style code blue dial stiched strap occasion casual party wedding ideal boys power source battery powered warranty months manufacturer domestic warranty body features dial shape round strap color blue dial color blue
603,Kosher Kadhai 1 L,baa093d149982b010ab72ecbeec6110f.jpg,"{""product_specification""=>[{""key""=>""Non-stick"", ""value""=>""No""}, {""key""=>""Brand"", ""value""=>""Kosher""}, {""key""=>""Model Number"", ""value""=>""kosher Antique Silver Kadai 1 Litre""}, {""key""=>""Induction Bottom"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Kadhai""}, {""key""=>""Material"", ""value""=>""Aluminium""}, {""key""=>""Capacity"", ""value""=>""1 L""}, {""key""=>""Color"", ""value""=>""Grey""}, {""key""=>""Sales Package"", ""value""=>""1 Kadhai And Stainless Steel Lid""}, {""key""=>""Pack of"", ""value""=>""1""}, {""key""=>""Diameter"", ""value""=>""20 cm""}]}",kitchen dining,kosher kadhai online kosher kadhai best prices with free shipping cash delivery only genuine products replacement guarantee
604,HP 15-ac116TX (Notebook) (Core i3 (5th Gen)/ 4GB/ 1TB/ Win10/ 2GB Graph) (N8M19PA),85aec4bf3185da7ebcc45003429cbfe2.jpg,"{""product_specification""=>[{""key""=>""Included Software"", ""value""=>""CyberLink YouCam, CyberLink PhotoDirector, Adobe Shockwave Player, CyberLink Power Media Player, User Guide Documentation, iPass, Skype, Evernote, Dropbox""}, {""key""=>""Pointer Device"", ""value""=>""Touchpad with Multi-touch Gesture Support""}, {""key""=>""Keyboard"", ""value""=>""Island-style Keyboard with Integrated Numeric Keypad""}, {""key""=>""Web Camera"", ""value""=>""HP TrueVision HD Webcam""}, {""key""=>""Power Supply"", ""value""=>""65 W AC Adapter""}, {""key""=>""Battery Cell"", ""value""=>""4 cell""}, {""key""=>""Warranty Summary"", ""value""=>""1 Year Accidental Damage Protection Warranty on registration on HP Website""}, {""key""=>""Screen Size"", ""value""=>""15.6 inch""}, {""key""=>""Screen Type"", ""value""=>""HD WLED Backlit BrightView Display""}, {""key""=>""Ethernet"", ""value""=>""10/100BASE-T""}, {""key""=>""Bluetooth"", ""value""=>""v4.0""}, {""key""=>""Wireless LAN"", ""value""=>""IEEE 802.11b/g/n (1x1)""}, {""key""=>""Mic In"", ""value""=>""Yes""}, {""key""=>""Multi Card Slot"", ""value""=>""SD Media Card Reader""}, {""key""=>""HDMI Port"", ""value""=>""Yes""}, {""key""=>""USB Port"", ""value""=>""2 x USB 2.0, 1 x USB 3.0""}, {""key""=>""RJ45 LAN"", ""value""=>""Yes""}, {""key""=>""Other Ports"", ""value""=>""1 x Headphone / Microphone Combo Jack""}, {""key""=>""HDD Capacity"", ""value""=>""1 TB""}, {""key""=>""RPM"", ""value""=>""5400""}, {""key""=>""Hardware Interface"", ""value""=>""SATA""}, {""key""=>""Brand"", ""value""=>""HP""}, {""key""=>""Brand"", ""value""=>""Intel""}, {""key""=>""Part Number"", ""value""=>""N8M19PA""}, {""key""=>""Model ID"", ""value""=>""15-ac116TX""}, {""key""=>""Color"", ""value""=>""Turbo SIlver""}, {""key""=>""Color"", ""value""=>""Turbo SIlver""}, {""key""=>""Lifestyle"", ""value""=>""Gaming""}, {""key""=>""Expandable Memory"", ""value""=>""Upto 8 GB""}, {""key""=>""RAM Frequency"", ""value""=>""1600 MHz""}, {""key""=>""System Memory"", ""value""=>""4 GB DDR3""}, {""key""=>""Memory Slots"", ""value""=>""2 Slots""}, {""key""=>""Optical Drive"", ""value""=>""SuperMulti DVD Burner Drive""}, {""key""=>""Dedicated Graphics Memory Capacity"", ""value""=>""2 GB""}, {""key""=>""Graphic Processor"", ""value""=>""AMD Radeon R5 M330 Graphics""}, {""key""=>""Dedicated Graphics Memory Type"", ""value""=>""DDR3""}, {""key""=>""Internal Mic"", ""value""=>""Digital Microphone""}, {""key""=>""Sound"", ""value""=>""DTS Studio Sound with 2 Speakers""}, {""key""=>""Speakers"", ""value""=>""Yes""}, {""key""=>""Operating System"", ""value""=>""Windows 10""}, {""key""=>""OS Architecture"", ""value""=>""64 bit""}, {""key""=>""Sales Package"", ""value""=>""Laptop, Battery, AC Adapter, User Guide and Manuals""}, {""key""=>""Cache"", ""value""=>""3 MB""}, {""key""=>""Variant"", ""value""=>""5005U""}, {""key""=>""Clock Speed"", ""value""=>""2 GHz""}, {""key""=>""Processor"", ""value""=>""Core i3 (5th Gen)""}]}",computers,notebook core graph online also notebook core graph specifications features only genuine products replacement guarantee free shipping cash delivery
605,HP 15-ac121tu (Notebook) (Core i3 (5th Gen)/ 4GB/ 1TB/ Win10) (N8M17PA),bcb8e456728013a90ba66ab3b1b783ad.jpg,"{""product_specification""=>[{""key""=>""Included Software"", ""value""=>""CyberLink YouCam, CyberLink PhotoDirector, Adobe Shockwave Player, CyberLink Power Media Player, User Guide Documentation, iPass, Skype, Evernote, Dropbox""}, {""key""=>""Pointer Device"", ""value""=>""Touchpad with Multi-touch Gesture Support""}, {""key""=>""Keyboard"", ""value""=>""Island-style Keyboard with Integrated Numeric Keypad""}, {""key""=>""Web Camera"", ""value""=>""HP TrueVision HD Webcam""}, {""key""=>""Power Supply"", ""value""=>""65 W AC Adapter""}, {""key""=>""Battery Cell"", ""value""=>""4 cell""}, {""key""=>""Warranty Summary"", ""value""=>""1 Year Accidental Damage Protection Warranty on registration on HP Website""}, {""key""=>""Screen Size"", ""value""=>""15.6 inch""}, {""key""=>""Screen Type"", ""value""=>""HD WLED Backlit BrightView Display""}, {""key""=>""Ethernet"", ""value""=>""10/100BASE-T""}, {""key""=>""Bluetooth"", ""value""=>""v4.0""}, {""key""=>""Wireless LAN"", ""value""=>""IEEE 802.11b/g/n (1x1)""}, {""key""=>""Mic In"", ""value""=>""Yes""}, {""key""=>""Multi Card Slot"", ""value""=>""SD Media Card Reader""}, {""key""=>""HDMI Port"", ""value""=>""Yes""}, {""key""=>""USB Port"", ""value""=>""2 x USB 2.0, 1 x USB 3.0""}, {""key""=>""RJ45 LAN"", ""value""=>""Yes""}, {""key""=>""Other Ports"", ""value""=>""1 x Headphone / Microphone Combo Jack""}, {""key""=>""HDD Capacity"", ""value""=>""1 TB""}, {""key""=>""RPM"", ""value""=>""5400""}, {""key""=>""Hardware Interface"", ""value""=>""SATA""}, {""key""=>""Brand"", ""value""=>""HP""}, {""key""=>""Brand"", ""value""=>""Intel""}, {""key""=>""Part Number"", ""value""=>""N8M17PA""}, {""key""=>""Model ID"", ""value""=>""15-ac121tu""}, {""key""=>""Color"", ""value""=>""Nobel Blue""}, {""key""=>""Color"", ""value""=>""Nobel Blue""}, {""key""=>""Lifestyle"", ""value""=>""Everyday Use""}, {""key""=>""Expandable Memory"", ""value""=>""Upto 8 GB""}, {""key""=>""RAM Frequency"", ""value""=>""1600 MHz""}, {""key""=>""System Memory"", ""value""=>""4 GB DDR3""}, {""key""=>""Memory Slots"", ""value""=>""2 Slots""}, {""key""=>""Optical Drive"", ""value""=>""SuperMulti DVD Burner Drive""}, {""key""=>""Graphic Processor"", ""value""=>""Intel HD Graphics 5500""}, {""key""=>""Internal Mic"", ""value""=>""Digital Microphone""}, {""key""=>""Sound"", ""value""=>""DTS Studio Sound with 2 Speakers""}, {""key""=>""Speakers"", ""value""=>""Yes""}, {""key""=>""Operating System"", ""value""=>""Windows 10""}, {""key""=>""OS Architecture"", ""value""=>""64 bit""}, {""key""=>""Sales Package"", ""value""=>""Laptop, Battery, AC Adapter, User Guide and Manuals""}, {""key""=>""Cache"", ""value""=>""3 MB""}, {""key""=>""Variant"", ""value""=>""5005U""}, {""key""=>""Clock Speed"", ""value""=>""2 GHz""}, {""key""=>""Processor"", ""value""=>""Core i3 (5th Gen)""}]}",computers,notebook core online also notebook core specifications features only genuine products replacement guarantee free shipping cash delivery
606,Soulful Threads Red Thread Aari Embroidered Black Net Clips Vanity Multi Purpose,afc829d45be38102afaa20f4bce2f627.jpg,"{""product_specification""=>[{""key""=>""Weight"", ""value""=>""0.2 kg""}, {""key""=>""Height"", ""value""=>""14 cm""}, {""key""=>""Width"", ""value""=>""11 cm""}, {""key""=>""Depth"", ""value""=>""4 cm""}, {""key""=>""Sales Package"", ""value""=>""1 Decorative Box""}, {""key""=>""Body Material"", ""value""=>""Fabric""}, {""key""=>""Number of Drawers"", ""value""=>""1 Drawer""}, {""key""=>""Number of Compartments"", ""value""=>""1 Compartment""}]}",beauty and personal care,features soulful threads thread aari embroidered black clips vanity multi purpose aari embroidery popular delicate finest threadwork which enhances essence hand embroidery elegant decorative soulful threads thread aari embroidered black clips vanity multi purpose black price beautiful accessories clips made fabric with shaded orange green thread aari embroidery work move over boring accessories boxes this embroidered ideal weddings gifting purposes fascinates like ethnic work like empower women entrepreneurs artists right place soulful threads promotes women entrepreneurs rural artists showcasing their world specifications soulful threads thread aari embroidered black clips vanity multi purpose black case dimensions weight height width depth sales package decorative body features body material fabric number drawers drawer number compartments compartment
